Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P42681	TXK	0.694133118133923	1.0268721464003	1.72100526453422	1.64305678041987	3.41038917079358	3.37422358661002	0.139944562246643	29.5555555555556
P29376	LTK	0.60254957548388	1.0268721464003	1.62942172188418	1.63242046557409	3.4151740151951	3.40883068318277	0.266730629487934	16
P07332	Fes	0.600220530923121	1.0268721464003	1.62709267732342	1.62547160561876	3.50752421892073	3.42120292338593	0.307768178088587	14.4444444444444
P43405	Syk	0.534358661562884	1.0268721464003	1.56123080796319	1.58912158357991	3.07707860724708	3.12112579590246	0.120594521374231	74.1111111111111
P08922	Ros	0.481912846059983	1.0268721464003	1.50878499246028	1.49542328641961	3.52904674968871	3.52904674968871	0	4
P07947	Yes	0.434276325657216	1.0268721464003	1.46114847205752	1.47786888437451	3.16959333874808	3.22536755839338	0.248074991138847	24.1111111111111
Q13308	CCK4/PTK7	0.444530951185956	1.0268721464003	1.47140309758626	1.47056964563301	3.56245131453047	3.56245131453047	0	3
P54764	EphA4	0.66266039356877	1.0268721464003	1.68953253996907	1.42917696047479	4.06358604364471	3.24463584169485	1.32341859866819	3.88888888888889
P08631	HCK	0.427636338654372	1.0268721464003	1.45450848505467	1.41408828968057	3.13041308007543	3.18998011083646	0.20354233546688	26.4444444444444
P54762	EphB1	0.349155188956352	1.0268721464003	1.37602733535665	1.37602733535665	3.16742153507894	3.16742153507894	0	3
P06213	InSR	0.369823194378823	1.0268721464003	1.39669534077912	1.36035416584542	3.0247941429412	2.98588356341928	0.134587422279563	25.4444444444444
P30530	Axl	0.346844605001387	1.0268721464003	1.37371675140169	1.33667606637179	3.0173603896955	2.96394773185392	0.140990244792364	60.6666666666667
P54756	EphA5	0.306444005319093	1.0268721464003	1.33331615171939	1.32460922651343	2.90995210380574	2.93242832017153	0.0449524327315693	5.25
P42679	CTK	0.348344095913527	1.0268721464003	1.37521624231383	1.32444160995478	3.02672113223894	2.98571790597445	0.113728127580209	30.2222222222222
P29317	EphA2	0.256965504469556	1.0268721464003	1.28383765086986	1.27405571521203	2.7679943331001	2.79629054365125	0.181107412763215	7.44444444444444
P43403	ZAP70	0.233937106843025	1.0268721464003	1.26080925324333	1.27099729072781	2.91665160409395	2.9125179952481	0.0695578042743572	64.1111111111111
P21860	HER3	0.260964844633022	1.0268721464003	1.28783699103332	1.26644966297709	2.91529173254928	2.91500082887668	0.143020755670899	45.5555555555556
Q08345	DDR1	0.234374671042372	1.0268721464003	1.26124681744267	1.25897453038221	2.5287894218135	2.5287894218135	0	3
Q12866	Mer	0.224648752905785	1.0268721464003	1.25152089930609	1.24872089601666	2.87981234531111	2.86811601290871	0.0807803480453659	51
P54753	EphB3	0.214670164989233	1.0268721464003	1.24154231138953	1.24154231138953	2.61262463772422	2.61262463772422	NA	3
P07333	FmS/CSFR	0.292063446844933	1.0268721464003	1.31893559324523	1.22069217241641	2.88152727248971	2.67479098939802	0.612057608590504	8.22222222222222
P08069	IGF1R	0.212575997522096	1.0268721464003	1.2394481439224	1.22069217241641	2.69698301302796	2.69756074361736	0.319030960363046	17.6666666666667
Q9UM73	ALK	0.211741242593166	1.0268721464003	1.23861338899347	1.20339791723	2.84105431251249	2.8063435483214	0.18367151975998	43.3333333333333
Q06187	BTK	0.162619756257754	1.0268721464003	1.18949190265806	1.19054803069355	2.61067058907221	2.68045145036907	0.310548635068832	21
P51813	Etk/BMX	0.152479870555041	1.0268721464003	1.17935201695534	1.17439215276345	2.667470944045	2.71853534677524	0.173554260482148	32.7777777777778
P21709	EphA1	0.138438760579628	1.0268721464003	1.16531090697993	1.17117945685108	2.09946294708335	2.21969365181932	0.30864923103297	5.66666666666667
Q16620	TRKB	0.175762043264454	1.0268721464003	1.20263418966476	1.170747702158	2.64936888582217	2.56758184761531	0.242571689424977	21.1111111111111
O60674	JAK2	0.12802423024092	1.0268721464003	1.15489637664122	1.16833494883066	2.52988118292255	2.62347541475593	0.154907502895016	21.8888888888889
P08581	Met	0.158454287040753	1.0268721464003	1.18532643344105	1.16354928627985	2.73069828835691	2.72601564360153	0.136927431332786	33.2222222222222
P09619	PDGFR[beta]	0.172017715163327	1.0268721464003	1.19888986156363	1.16236106534191	2.58966351989474	2.5770997748254	0.217216655911107	13.7777777777778
P29322	EphA8	0.118618192165512	1.0268721464003	1.14549033856581	1.16117608648423	1.85526218692195	2.07156515971812	0.374647738711151	3.66666666666667
Q16288	TRKC	0.115360080844528	1.0268721464003	1.14223222724483	1.15881578457726	2.41085295196455	2.45531984440918	0.221655510099483	18.6666666666667
P10721	Kit	0.158135059518813	1.0268721464003	1.18500720591911	1.1518108830086	2.51204286023775	2.41519858495216	0.349718874613311	16.6666666666667
P14616	IRR	0.115047528475768	1.0268721464003	1.14191967487607	1.13710275946516	2.06821697978992	2.09752606954304	0.122171651548625	6.16666666666667
P41240	CSK	0.10477878572712	1.0268721464003	1.13165093212742	1.12924505510986	2.61199786922465	2.73751363315158	0.238388821360936	44.5555555555556
P21802	FGFR2	0.129311339872153	1.0268721464003	1.15618348627245	1.12705164397321	2.05125533260665	2.29167573251123	0.79049281492088	9.22222222222222
H0Y8A4	RYK	0.119402999986013	1.0268721464003	1.14627514638631	1.12595907866263	2.16887088074951	2.15360705161438	0.364595645348086	8.11111111111111
Q08881	ITK	0.0796047872477778	1.0268721464003	1.10647693364808	1.10052969977465	2.50373190882497	2.54612777313399	0.228431557772312	40.6666666666667
P04629	TRKA	0.0621666001611682	1.0268721464003	1.08903874656147	1.09745322068601	2.05262362882125	2.11513752408486	0.23475649778497	15.2222222222222
P22455	FGFR4	0.0777006087360861	1.0268721464003	1.10457275513639	1.09745322068601	2.18517102977501	2.41364698035924	0.448418168510291	20.2222222222222
P52333	JAK3	0.0691546072677154	1.0268721464003	1.09602675366802	1.0933848585516	1.5680460579071	1.54351481514648	0.0290904753592767	4.55555555555556
P22607	FGFR3	0.0830511102022769	1.0268721464003	1.10992325660258	1.09136488057559	1.72034997124823	1.82611286066679	0.763422144496812	8.66666666666667
Q05397	FAK1	0.173041578682404	1.0268721464003	1.19991372508271	1.09136488057559	2.73703212089494	2.60972867008301	0.322775761920802	43.1111111111111
Q15303	HER4	0.128123621881884	1.0268721464003	1.15499576828218	1.07650729202418	2.58600732471578	2.49435823772751	0.285233069057476	30.8888888888889
P23458	JAK1~b	0.0450173400501373	1.0268721464003	1.07188948645044	1.07606671148681	1.31101956662179	1.52704679538987	0.432054457536158	5.5
P29320	EphA3	0.0414579697040473	1.0268721464003	1.06833011610435	1.07030444658628	1.04595155251126	1.04595155251126	0.678734662728782	4.5
P11362	FGFR1	0.0389939260118716	1.0268721464003	1.06586607241217	1.06120017518019	1.73392370923263	2.00979685476281	0.574371389429439	15
P36888	FLT3	0.0399950160673406	0.926607345632734	0.966602361700075	1.0551624843903	1.41621984992209	1.45543104027376	0.699325915206007	13.875
P04626	HER2	0.0406474567296869	1.0268721464003	1.06751960312999	1.05282124360742	2.29689819730713	2.32398159480896	0.10052716046621	33.1111111111111
P35968	KDR	0.100273848966832	1.0268721464003	1.12714599536713	1.05190015210223	2.1708531836453	1.92388282616597	0.550419165067938	20.1111111111111
P35916	FLT4	0.0487915307427375	1.0268721464003	1.07566367714304	1.03920588147403	1.8884088419806	1.73777436629168	0.289643197579001	16.3333333333333
Q14289	FAK2	0.0508443981746862	1.0268721464003	1.07771654457499	1.0365332916127	2.24562708429164	2.17078390783848	0.283262700981213	34.4444444444444
Q13882	Brk	0.00981135093038709	1.0268721464003	1.03668349733069	1.03123695180275	2.34417583444416	2.33196201440219	0.0882845009026496	66
P00533	EGFR	0.0182645062291924	1.0268721464003	1.04513665262949	1.02948576200299	2.19602054870658	2.11171154585569	0.35202519921195	49.4444444444444
P17948	FLT1	0.0035190906773394	1.0268721464003	1.03039123707764	1.02774160511293	1.40219221058635	1.56586304476313	0.287221917865595	21.8888888888889
P29323	EphB2	0.0246092892837371	0.707743928643524	0.732353217927261	0.732353217927261	-0.639575544228685	-0.639575544228685	0	3
P29597	Tyk2	0.0245481437469928	0.519993057042849	0.544541200789842	0.543184719704783	0.731864675428198	0.731864675428198	0	4
Q15375	EphA7	0.00936661325291903	0.528708288941061	0.53807490219398	0.53836943415346	-0.307660079462844	-0.307660079462844	0	3
Q6ZMQ8	Lmr1	0.00700549961349921	0.232102383981909	0.239107883595409	0.239107285550568	-0.197504294508871	-0.197504294508871	0	3
