Barcode	Peptide	LFC	totalMeanLFC
710230503	KCNA1_438_450	-2.121906464	-2.010250312
710230503	KCNA1_438_450	-1.930782558	-2.010250312
710230503	KCNA2_442_454	-2.363701694	-2.005106344
710230503	KCNA2_442_454	-1.693465865	-2.005106344
710230503	KCNA3_461_473	-3.802347565	-3.171174013
710230503	KCNA3_461_473	-2.726058986	-3.171174013
710230503	KIF2C_105_118_S106G	-0.930521098	-0.681144472
710230503	KIF2C_105_118_S106G	-0.629066246	-0.681144472
710230503	KPB1_1011_1023	-0.708818813	-0.716721653
710230503	KPB1_1011_1023	-0.575968033	-0.716721653
710230503	KPCB_19_31_A25S	-2.757539134	-2.248970203
710230503	KPCB_19_31_A25S	-1.822384783	-2.248970203
710230503	LIPS_944_956	-1.386342332	-1.09850768
710230503	LIPS_944_956	-0.917750275	-1.09850768
710230503	MPIP1_172_184	-1.143167797	-0.892846433
710230503	MPIP1_172_184	-0.808914528	-0.892846433
710230503	NCF1_296_308	-0.420757248	-0.596439391
710230503	NCF1_296_308	-0.51253839	-0.596439391
710230503	NCF1_321_333	-0.627340845	-0.697244291
710230503	NCF1_321_333	-0.492500494	-0.697244291
710230503	NFKB1_330_342	-0.831871257	-0.850513777
710230503	NFKB1_330_342	-0.675008603	-0.850513777
710230503	NMDZ1_890_902	-0.880085172	-0.720376753
710230503	NMDZ1_890_902	-0.521583567	-0.720376753
710230503	NOS3_1171_1183	-1.551847546	-1.236567903
710230503	NOS3_1171_1183	-0.977931356	-1.236567903
710230503	PLEK_106_118	-1.120486342	-0.997588716
710230503	PLEK_106_118	-0.816741517	-0.997588716
710230503	PLM_76_88	-1.403349664	-1.246022878
710230503	PLM_76_88	-0.883104343	-1.246022878
710230503	PPR1A_28_40	-1.185452733	-1.055221452
710230503	PPR1A_28_40	-0.97053367	-1.055221452
710230503	PTK6_436_448	-0.995021506	-0.856473061
710230503	PTK6_436_448	-0.710087011	-0.856473061
710230503	PTN12_32_44	-0.394470094	-0.528046187
710230503	PTN12_32_44	-0.32348015	-0.528046187
710230503	RAP1B_172_184	-2.425469487	-2.017697368
710230503	RAP1B_172_184	-1.796650027	-2.017697368
710230503	RBL2_655_667	-0.234863733	-0.386210559
710230503	RBL2_655_667	-0.224706287	-0.386210559
710230503	REL_260_272	-1.26022654	-1.162039257
710230503	REL_260_272	-0.963688763	-1.162039257
710230503	RYR1_4317_4329	-0.711742959	-0.731897122
710230503	RYR1_4317_4329	-0.578867322	-0.731897122
710230503	SCN7A_898_910	-0.968051722	-1.011709323
710230503	SCN7A_898_910	-0.894702666	-1.011709323
710230503	STK6_283_295	-0.622620465	-0.601726611
710230503	STK6_283_295	-0.471076687	-0.601726611
710230503	STMN2_90_102	-1.998681008	-1.735949211
710230503	STMN2_90_102	-1.459656776	-1.735949211
710230503	TOP2A_1463_1475	-0.588614213	-0.560668886
710230503	TOP2A_1463_1475	-0.364587045	-0.560668886
710230503	VASP_150_162	-0.98046313	-0.870473012
710230503	VASP_150_162	-0.679732493	-0.870473012
710230503	VASP_271_283	-1.307668963	-1.31559564
710230503	VASP_271_283	-1.093445736	-1.31559564
710230504	ACM5_494_506	-0.058516465	-0.003137005
710230504	ACM5_494_506	-0.021586862	-0.003137005
710230504	ACM5_498_510	0.125530882	0.082591342
710230504	ACM5_498_510	-0.022026306	0.082591342
710230504	ADRB2_338_350	-0.713562843	-0.688181925
710230504	ADRB2_338_350	-0.813049891	-0.688181925
710230504	ANDR_785_797	-1.505811554	-1.470764897
710230504	ANDR_785_797	-1.318721282	-1.470764897
710230504	ANXA1_209_221	-2.056435946	-2.037536814
710230504	ANXA1_209_221	-1.846889696	-2.037536814
710230504	BAD_112_124	-1.151577636	-1.161260274
710230504	BAD_112_124	-1.041526359	-1.161260274
710230504	BAD_69_81	-1.607759511	-1.70123254
710230504	BAD_69_81	-1.584962501	-1.70123254
710230504	BAD_93_105	0.062329133	0.001941388
710230504	BAD_93_105	-0.12615855	0.001941388
710230504	CAC1C_1974_1986	-0.622419714	-0.606713024
710230504	CAC1C_1974_1986	-0.711679072	-0.606713024
710230504	CDN1A_139_151	-0.435250673	-0.409068188
710230504	CDN1A_139_151	-0.452043058	-0.409068188
710230504	CENPA_1_14	-1.686268937	-1.570548339
710230504	CENPA_1_14	-1.472999767	-1.570548339
710230504	CFTR_730_742	-0.699196182	-0.613503921
710230504	CFTR_730_742	-0.704384231	-0.613503921
710230504	CGHB_109_121	-1.079469369	-1.107247499
710230504	CGHB_109_121	-1.177991436	-1.107247499
710230504	CREB1_126_138	-0.644552021	-0.522324334
710230504	CREB1_126_138	-0.60290701	-0.522324334
710230504	CSF1R_701_713	-0.854015578	-0.876325168
710230504	CSF1R_701_713	-0.853598059	-0.876325168
710230504	DESP_2842_2854	-1.032917455	-1.085548309
710230504	DESP_2842_2854	-1.243797287	-1.085548309
710230504	E1A_ADE05_212_224	-0.882504789	-0.815968344
710230504	E1A_ADE05_212_224	-0.847608821	-0.815968344
710230504	EPB42_241_253	-0.694836089	-0.675590201
710230504	EPB42_241_253	-0.810706651	-0.675590201
710230504	ERBB2_679_691	-1.066781974	-1.052965937
710230504	ERBB2_679_691	-0.872081228	-1.052965937
710230504	ESR1_160_172	-1.11216487	-0.978475064
710230504	ESR1_160_172	-0.815837824	-0.978475064
710230504	FOXO3_25_37	0.214634082	0.220137984
710230504	FOXO3_25_37	0.025459985	0.220137984
710230504	FRAP_2443_2455	-2.674793911	-2.583849366
710230504	FRAP_2443_2455	-2.38466385	-2.583849366
710230504	GPR6_349_361	-3.156547562	-2.95492405
710230504	GPR6_349_361	-2.872395216	-2.95492405
710230504	GPSM2_394_406	-1.026934627	-1.008583325
710230504	GPSM2_394_406	-0.965305206	-1.008583325
710230504	GYS2_1_13	-1.197939378	-1.169549922
710230504	GYS2_1_13	-1.003523067	-1.169549922
710230504	H2B1B_ 27_40	-2.426492975	-2.351918936
710230504	H2B1B_ 27_40	-2.103549324	-2.351918936
710230504	K6PL_766_778	-1.027179508	-0.987123361
710230504	K6PL_766_778	-0.904531323	-0.987123361
710230504	KAP2_92_104	-0.454593544	-0.401959614
710230504	KAP2_92_104	-0.454897853	-0.401959614
710230504	KAP3_107_119	-0.457766829	-0.398735561
710230504	KAP3_107_119	-0.649037041	-0.398735561
710230504	KCNA1_438_450	-1.994517018	-2.010250312
710230504	KCNA1_438_450	-1.993795206	-2.010250312
710230504	KCNA2_442_454	-2.098885665	-2.005106344
710230504	KCNA2_442_454	-1.864372153	-2.005106344
710230504	KCNA3_461_473	-3.170881696	-3.171174013
710230504	KCNA3_461_473	-2.985407804	-3.171174013
710230504	KIF2C_105_118_S106G	-0.657418234	-0.681144472
710230504	KIF2C_105_118_S106G	-0.50757231	-0.681144472
710230504	KPB1_1011_1023	-0.80599532	-0.716721653
710230504	KPB1_1011_1023	-0.776104447	-0.716721653
710230504	KPCB_19_31_A25S	-2.4301648	-2.248970203
710230504	KPCB_19_31_A25S	-1.985792097	-2.248970203
710230504	LIPS_944_956	-1.044838698	-1.09850768
710230504	LIPS_944_956	-1.045099414	-1.09850768
710230504	MPIP1_172_184	-0.84353229	-0.892846433
710230504	MPIP1_172_184	-0.775771118	-0.892846433
710230504	NCF1_296_308	-0.660741949	-0.596439391
710230504	NCF1_296_308	-0.791719976	-0.596439391
710230504	NCF1_321_333	-0.806297766	-0.697244291
710230504	NCF1_321_333	-0.862838058	-0.697244291
710230504	NFKB1_330_342	-0.952895925	-0.850513777
710230504	NFKB1_330_342	-0.942279324	-0.850513777
710230504	NMDZ1_890_902	-0.698723529	-0.720376753
710230504	NMDZ1_890_902	-0.781114745	-0.720376753
710230504	NOS3_1171_1183	-1.302670885	-1.236567903
710230504	NOS3_1171_1183	-1.113821826	-1.236567903
710230504	PLEK_106_118	-1.078794747	-0.997588716
710230504	PLEK_106_118	-0.97433226	-0.997588716
710230504	PLM_76_88	-1.381998802	-1.246022878
710230504	PLM_76_88	-1.315638704	-1.246022878
710230504	PPR1A_28_40	-1.090762512	-1.055221452
710230504	PPR1A_28_40	-0.974136894	-1.055221452
710230504	PTK6_436_448	-0.899446936	-0.856473061
710230504	PTK6_436_448	-0.821336789	-0.856473061
710230504	PTN12_32_44	-0.639454834	-0.528046187
710230504	PTN12_32_44	-0.754779672	-0.528046187
710230504	RAP1B_172_184	-2.133753492	-2.017697368
710230504	RAP1B_172_184	-1.714916465	-2.017697368
710230504	RBL2_655_667	-0.812253721	-0.386210559
710230504	RBL2_655_667	-0.273018494	-0.386210559
710230504	REL_260_272	-1.259521028	-1.162039257
710230504	REL_260_272	-1.164720698	-1.162039257
710230504	RYR1_4317_4329	-0.845436816	-0.731897122
710230504	RYR1_4317_4329	-0.79154139	-0.731897122
710230504	SCN7A_898_910	-1.040425842	-1.011709323
710230504	SCN7A_898_910	-1.143657061	-1.011709323
710230504	STK6_283_295	-0.707192671	-0.601726611
710230504	STK6_283_295	-0.606016619	-0.601726611
710230504	STMN2_90_102	-1.838587063	-1.735949211
710230504	STMN2_90_102	-1.646871998	-1.735949211
710230504	TOP2A_1463_1475	-0.62664038	-0.560668886
710230504	TOP2A_1463_1475	-0.662833906	-0.560668886
710230504	VASP_150_162	-0.828251103	-0.870473012
710230504	VASP_150_162	-0.993445321	-0.870473012
710230504	VASP_271_283	-1.415901935	-1.31559564
710230504	VASP_271_283	-1.445365926	-1.31559564
