Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q13131	AMPK[alpha]1	0.800435314268603	1	1.8004353142686	1.6345120151091	2.96709024800596	2.7381659833114	0.293246533414232	10
P51812	RSK2	0.618808889541528	1	1.61880888954153	1.62342304294349	2.83986784463802	2.83986784463802	0	7
Q16566	CaMK4	0.649171842265513	1	1.64917184226551	1.60032627851896	2.76269749180041	2.70147407056872	0.156126699975398	11.5555555555556
Q14164	IKK[epsilon]	0.596627572450273	1	1.59662757245027	1.54668165995296	2.90828340811	2.79575264191881	0.223296316639082	4.77777777777778
O95819	HGK/ZC1	0.504563720178978	1	1.50456372017898	1.51081386171224	2.7625881045315	2.7625881045315	0	3
O14965	AurA/Aur2	0.488504710534619	1	1.48850471053462	1.48811663902113	2.71318920368586	2.73204369002397	0.0565634590143126	4.11111111111111
O75582	MSK1	0.481987393710569	1	1.48198739371057	1.48017200622428	2.60666121990491	2.60666121990491	0	7
O94921	PFTAIRE1	0.475166194967001	1	1.475166194967	1.47886191629596	2.69260591007618	2.69260591007618	0	3
Q9UKE5	TNIK/ZC2	0.469840981622384	1	1.46984098162238	1.46918330128369	2.70266531048818	2.70266531048818	0	3
P49674	CK1[epsilon]	0.468521082957745	1	1.46852108295774	1.46852108295774	2.69428820363671	2.69428820363671	NA	3
Q15418	RSK3	0.475885693421303	1	1.4758856934213	1.46852108295774	2.58050611380226	2.58050611380226	0	9
Q96Q40	PFTAIRE2	0.400992488925849	1	1.40099248892585	1.43062609038495	2.47462172860561	2.57547624536768	0.152357882737522	5.55555555555556
Q96GD4	AurB/Aur1	0.386282745217252	1	1.38628274521725	1.42021640338319	2.45422576366834	2.51576932884621	0.190178471055563	4.11111111111111
O15111	IKK[alpha]	0.436548976688257	1	1.43654897668826	1.41793663708829	2.58596083405497	2.52752164560772	0.0876587826708819	3.66666666666667
P23443	p70S6K	0.511966320547634	1	1.51196632054763	1.41116827440579	2.58759957207424	2.46037511014268	0.387766070885988	14.6666666666667
O75676	MSK2	0.40410826518284	1	1.40410826518284	1.40120949323688	2.49078939879104	2.49078939879104	0	3
Q13535	ATR	0.369020585210422	1	1.36902058521042	1.38090666937326	2.39115461984552	2.44030682451738	0.147456614015584	5.88888888888889
O60285	NuaK1	0.3701293156799	1	1.3701293156799	1.36451625318509	2.35773887765141	2.35773887765141	0	3
Q8NI60	ADCK3	0.479309271515395	1	1.4793092715154	1.31785492362617	2.60234947959671	2.27417401880992	0.56509004166506	8.77777777777778
P04049	RAF1	0.259214293051113	1	1.25921429305111	1.30980391997149	2.07091531881413	2.27424165209968	0.263589020107235	4.33333333333333
P49841	GSK3[beta]	0.271886497591712	1	1.27188649759171	1.26680273489343	2.08725101374284	2.08725101374284	0	3
O43930	PRKY	0.199764306091949	1	1.19976430609195	1.25258819211358	2.07114216111114	2.14756942970644	0.129043489326149	9.44444444444444
Q15139	PKD1	0.226705284402832	1	1.22670528440283	1.2335871528876	2.01396962950518	2.01396962950518	0	5
P42345	mTOR/FRAP	0.214091314474808	1	1.21409131447481	1.22914798835786	1.98577631499655	2.05400388562585	0.156902401184003	4.88888888888889
Q13464	ROCK1	0.437934353672403	1	1.4379343536724	1.1791420105603	2.37079008627094	1.76692380218535	0.826877963776261	4.4
P15056	BRAF	0.177831920631982	1	1.17783192063198	1.17783192063198	1.79297808160587	1.79297808160587	NA	3
P48729	CK1[alpha]	0.199312262646512	1	1.19931226264651	1.17198493577602	2.01776767591851	2.05337458552708	0.287786515287904	8
O14920	IKK[beta]	0.119588411670554	1	1.11958841167055	1.15989390554324	1.42003595483618	1.76370403293935	0.444461178895991	3.66666666666667
O43293	DAPK3	0.118615343229427	1	1.11861534322943	1.11861534322943	1.45703194174778	1.45703194174778	NA	3
Q00537	PCTAIRE2	0.111259039317107	1	1.11125903931711	1.11125903931711	1.38908611862242	1.38908611862242	NA	3
O14757	CHK1	0.0978164690041937	1	1.09781646900419	1.09528445472132	1.63740565601653	1.61980377200821	0.0971128120274312	6
Q8IWB6	SgK307	0.0917039979115615	1	1.09170399791156	1.09044397075882	1.29246241760504	1.29246241760504	0	3
Q16512	PKN1/PRK1	0.22950983443661	1	1.22950983443661	1.08884239126002	1.75305016996518	1.197387984558	0.702429518511693	3.88888888888889
Q15759	p38[beta]	0.0678349363604562	1	1.06783493636046	1.08618614761628	1.24105797478369	1.25184776163243	0.108177286168641	4
P45984	JNK2	0.0764535978078899	1	1.07645359780789	1.07314329105031	1.71198606271557	1.81726687986335	0.283723450231069	11.3333333333333
P16066	ANP[alpha]	0.0681910769998768	1	1.06819107699988	1.06348625752111	1.89640604887286	1.88972993482592	0.042735418087793	18.8888888888889
Q8TD08	ERK7	0.0629838925351858	1	1.06298389253519	1.06298389253519	1.13785681349941	1.13785681349941	NA	3
P50750	CDK9	0.0830382151267807	1	1.08303821512678	1.06048074738138	1.51401887574772	1.42504215575478	0.133465079989406	5.66666666666667
Q00526	CDK3	0.0537563096500768	1	1.05375630965008	1.05551732784983	1.47042619054786	1.4769386139535	0.112556875905778	7.66666666666667
Q16644	MAPKAPK3	0.0463338080141616	1	1.04633380801416	1.05403929642243	1.81101767759229	1.97668121715549	0.335733974532727	28.4444444444444
Q00532	CDKL1	0.0719189934151164	1	1.07191899341512	1.04963514562388	1.43494045411491	1.32183235712712	0.184314183946246	5.4
O15264	p38[delta]	0.0409464799189314	1	1.04094647991893	1.0423927129399	1.49969736648163	1.51513874398011	0.240808219510334	10
O96017	CHK2	0.0601391545137641	1	1.06013915451376	1.02872415126189	1.76344688921753	1.71738441244883	0.287225914303684	18.7777777777778
P49137	MAPKAPK2	0.0473472636956085	1	1.04734726369561	1.0268721464003	1.82017034801333	1.73172046192527	0.212747782998705	24.6666666666667
P50613	CDK7	0.0263618392677433	1	1.02636183926774	1.02410886359821	1.46679241584213	1.48434207235958	0.0389022815149013	10.8888888888889
O76039	CDKL5	0.022831790781643	0.800294284475423	0.823126075257066	1.02365002099673	0.891222048302179	0.962858772189456	0.194819322958138	4.42857142857143
Q13153	PAK1	0.0195991699871771	1	1.01959916998718	1.01908806222316	0.980388975930858	0.980388975930858	0	5
P45983	JNK1	0.019158888484542	1	1.01915888848454	1.01863449092146	1.55856364687366	1.59070328609748	0.130838877139893	15.5555555555556
P53779	JNK3	0.0170080077023547	1	1.01700800770235	1.01863449092146	1.51710641334002	1.59070328609748	0.172015073442315	15.2222222222222
P27361	ERK1	0.00505957533107389	1	1.00505957533107	1.00436480540245	0.980844018800609	0.914005437951974	0.107694350609632	8.77777777777778
P06493	CDC2/CDK1	0.0010147803599442	0.893973054506742	0.894987834866686	1.00086945871263	0.749353005001331	0.705641450231338	0.168583424677327	8.88888888888889
Q16539	MAPK14	0.00975128116571026	0.966552222704002	0.976303503869712	1.00086945871263	0.969784449433859	0.940147931062195	0.0672270999130805	9.33333333333333
P24941	CDK2	0.00106412775210477	0.844673332369774	0.845737460121878	1.00043451177402	0.821098781446801	0.871757958761108	0.159466863443163	9.88888888888889
Q13164	ERK5	0.00360680447938441	0.74433000048178	0.747936804961164	1	0.749039186368178	0.776430688848072	0.12638289909486	7.66666666666667
Q9Y6S9	RSKL2	0.266711899073858	0.650514997831991	0.917226896905849	0.900103905294736	1.68711361463675	1.68711361463675	1.16497476157913	3.5
P28482	ERK2	0.0024317980066507	0.740616249872119	0.743048047878769	0.699404516110036	0.804590428918523	0.75774948928774	0.113696558140465	9.44444444444444
P11802	CDK4	0.00374057297728157	0.575892218026967	0.579632791004248	0.526367073126159	0.471293187622503	0.419857314975686	0.154307617940451	4.22222222222222
Q00534	CDK6	0.00339182351524756	0.469865272533708	0.473257096048956	0.526367073126159	0.407831814473339	0.419857314975686	0.0360765015070428	3.88888888888889
Q00535	CDK5	0.00295512422319951	0.522878745280338	0.525833869503537	0.526367073126159	0.419857314975686	0.419857314975686	0	4
P53778	p38[gamma]	0.00272076887802743	0.566323334778673	0.5690441036567	0.404503778174426	0.711695708835252	0.709977925998367	0.200532966659858	6.77777777777778
Q9BWU1	CDK11	0.00534221935273426	0.0457574905606751	0.0510997099134094	0.0514403378910384	0.311627810454558	0.311627810454558	0	3
Q92772	CDKL2	0.000434511774017692	0.0457574905606751	0.0461920023346928	0.0461920023346928	0.192193717097186	0.192193717097186	NA	3
