Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P11309	Pim1	0.498064510646439	0.128849120090756	0.626913630737196	0.569655610527481	-0.0928477426223124	-0.0917378962981204	0.00296829344949307	50.1111111111111
O15264	p38[delta]	0.466797650134279	0.150908411568014	0.617706061702292	0.564252756177335	-0.0981381799830386	-0.0891284154971475	0.0314923682617764	7.55555555555556
P49841	GSK3[beta]	0.427159240192871	0.123657663354653	0.550816903547524	0.553680345281872	-0.103228321662515	-0.103228321662515	0	3
P24941	CDK2	0.456808115172807	0.176043963716665	0.632852078889471	0.527786890162919	-0.0976195391200148	-0.0857982304793624	0.0251714650487912	5.75
Q05513	PKC[zeta]	0.383378516108503	0.11040768117867	0.493786197287173	0.498868133102216	-0.0858866906683194	-0.0877015716142483	0.00528383596049891	6.22222222222222
Q86V86	Pim3	0.379501907633655	0.13418446287953	0.513686370513185	0.49722476456244	-0.0909579239510125	-0.0892634977764071	0.00676896883491955	46.1111111111111
O14920	IKK[beta]	0.548185328692281	0.141574250711746	0.689759579404027	0.480865331218072	-0.125198610551944	-0.0865256837615871	0.0533577030040881	3.66666666666667
O95819	HGK/ZC1	0.254920455846659	0.116903587763953	0.371824043610611	0.45755801647751	-0.0601228469334428	-0.0732844177750161	0.0228502142963019	4.57142857142857
P48729	CK1[alpha]	0.358941377955766	0.108088300564235	0.467029678520001	0.45285566341724	-0.0803558712141666	-0.0783922399783887	0.0171978890913974	7
P05771	PKC[beta]	0.322641757521182	0.0982166324855178	0.4208583900067	0.419325870470709	-0.0730873511762388	-0.0730873511762388	0	6
O96017	CHK2	0.285942952062892	0.0957462527775156	0.381689204840408	0.389146150705287	-0.0740890856741321	-0.0764024739319183	0.0190828253080498	17.4444444444444
Q13535	ATR	0.278074217127668	0.0937147597729226	0.37178897690059	0.385404364920487	-0.0651682241925041	-0.0672057223097119	0.00611249435162328	5.88888888888889
P42345	mTOR/FRAP	0.248688191659332	0.095147964350662	0.343836156009994	0.38248489501183	-0.0618566261980246	-0.0685708019274838	0.0100712635941888	4.33333333333333
O43930	PRKY	0.424498881196856	0.14630827333933	0.570807154536187	0.376068782504467	-0.0866477938546791	-0.0639774515689455	0.0404697435954654	9.66666666666667
O15075	DCAMKL1	0.213106928705815	0.125275162242591	0.338382090948405	0.337812670773003	-0.0560962537872521	-0.0560962537872521	0	3
Q13976	PKG1	0.231620188291054	0.123104519685934	0.354724707976988	0.316770992657938	-0.079053623785396	-0.0760165145704075	0.00674383190540988	37.8888888888889
Q14164	IKK[epsilon]	0.223615131522264	0.0803086156948223	0.303923747217086	0.307902510558271	-0.055264628102158	-0.0547306466484486	0.00105958659842671	4.77777777777778
P17612	PKA[alpha]	0.164371876761557	0.107245056133275	0.271616932894832	0.27963228525745	-0.076405209697849	-0.076858004430981	0.0028144764462451	48.4444444444444
P51817	PRKX	0.178064948098305	0.0820965813344309	0.260161529432736	0.278995266198534	-0.0638689410723622	-0.0645421844412598	0.0154691176996024	29.2222222222222
Q9UIK4	DAPK2	0.192083913768274	0.0786527638897165	0.270736677657991	0.276726622125589	-0.0527960757504698	-0.0527960757504698	0	3
Q16512	PKN1/PRK1	0.185805534974844	0.066527166225299	0.252332701200143	0.252332701200143	-0.0496853709224747	-0.0496853709224747	0.00544650246792046	4.5
P11802	CDK4	0.175223537524454	0.0680338852718274	0.243257422796282	0.243257422796282	-0.0469719331593282	-0.0469719331593282	NA	4
Q9UHD2	TBK1	0.17597250254286	0.038273036895011	0.214245539437871	0.220916018806974	-0.0467628925619287	-0.0467628925619287	0	3
Q05655	PKC[delta]	0.128873999387887	0.0504037403114615	0.179277739699348	0.200833203092006	-0.0473900634948776	-0.0532994930380548	0.011182975452918	19.8888888888889
P24723	PKC[eta]	0.218767305037143	0.0773679943624651	0.296135299399608	0.192194467729375	-0.0568767273431075	-0.0412617578895206	0.0304657524090441	11.1111111111111
P05129	PKC[gamma]	0.125161209840501	0.0506097079257782	0.17577091776628	0.163896886249949	-0.0359012127811995	-0.0325531386594332	0.00545216292379029	11.1111111111111
Q9UBS0	p70S6K[beta]	0.0969102113981554	0.056548348345761	0.153458559743916	0.150457747994983	-0.0404607470873983	-0.0331270989572065	0.0200627672833148	23.4444444444444
Q16566	CaMK4	0.0869107443053323	0.0426104313081058	0.129521175613438	0.14411393875438	-0.0279499688176153	-0.026685898286413	0.0145433455036055	11.6666666666667
O15111	IKK[alpha]	0.140272042366867	0.0506036517398226	0.190875694106689	0.137261748493869	0.0371656591243439	0.0249256306351582	0.0183600427337785	3.66666666666667
P17252	PKC[alpha]	0.0534325991851509	0.0448720713074953	0.0983046704926462	0.0920815418398574	-0.034034021088385	-0.0361840078939012	0.00475687429123616	24.6666666666667
Q00526	CDK3	0.170219292448998	0.0693762219340802	0.239595514383079	0.0817195438671376	-0.0249834727204207	0.0163362929862994	0.0504183493272231	5
Q9HBY8	SGK2	0.0517277725047559	0.0301879024490268	0.0819156749537826	0.0769944423634266	-0.0199380927367118	-0.0185677261020742	0.00839321724714766	13.2222222222222
P49674	CK1[epsilon]	0.0540392964224314	0.0114410431213845	0.0654803395438159	0.0654803395438159	0.0175946785344347	0.0175946785344347	NA	3
Q13237	PKG2	0.0228727958378849	0.0451278407673315	0.0680006366052164	0.0630717644697368	-0.0333403306944711	-0.0331362398953004	0.00746551166407147	33.4444444444444
P68400	CK2[alpha]1	0.0338219073318078	0.0254420594361865	0.0592639667679943	0.0570618163526006	0.0105382215754355	0.0105382215754355	0	3
O94921	PFTAIRE1	0.0506128015693204	0	0.0506128015693204	0.0486624812040823	0.0156856389519088	0.0156856389519088	0	3
Q13131	AMPK[alpha]1	0.0616425924168893	0.0265262856295046	0.0881688780463939	0.0237857879040049	0.0166189860847739	0.00852440058792112	0.0188239801287527	10.7777777777778
Q9UQM7	CaMK2[alpha]	0.0131330734762975	0	0.0131330734762975	0.0132282657337552	-0.00400870703042709	-0.00400870703042709	0	3
