Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q8NI60	ADCK3	0.447782686054343	0.397940008672038	0.84572269472638	0.896880746454286	-0.548866761450107	-0.566855468141881	0.0214335420362385	7.11111111111111
Q9UBS0	p70S6K[beta]	0.459569937094097	0.365636671002685	0.825206608096783	0.838033383635925	-0.5277840362432	-0.539555616524924	0.0545579940304177	21.5555555555556
Q14164	IKK[epsilon]	0.414889523826072	0.397940008672038	0.81282953249811	0.825068406471557	-0.550772537641805	-0.558509725895712	0.0153530069750465	4.77777777777778
Q9UHD2	TBK1	0.41550969696037	0.397940008672038	0.813449705632408	0.818156412055227	-0.56319581766807	-0.56319581766807	0	3
Q9UIK4	DAPK2	0.388389588186627	0.397940008672038	0.786329596858665	0.794795636051855	-0.557384429386236	-0.557384429386236	0	3
Q13237	PKG2	0.39354367740126	0.38717222944892	0.780715906850181	0.774690718274137	-0.513402039859405	-0.512938575824648	0.0149359707520388	30.4444444444444
P05129	PKC[gamma]	0.422290472989332	0.38717222944892	0.809462702438252	0.765482716487313	-0.530665028619829	-0.518832329723117	0.0425480553986752	10
P45984	JNK2	0.363862712768035	0.378374313221406	0.742237025989441	0.755475488429916	-0.518933033880478	-0.523834289198069	0.0414826062664561	6.33333333333333
Q15759	p38[beta]	0.375109925878961	0.397940008672038	0.773049934550999	0.712198270069774	-0.543108471659766	-0.508373761876042	0.0601622821315691	3.66666666666667
P27361	ERK1	0.378911131777103	0.365636671002685	0.744547802779788	0.693789491832238	-0.505326703269469	-0.505464597134042	0.0940033330796627	4.44444444444444
Q05655	PKC[delta]	0.258825735108994	0.376404450225803	0.635230185334796	0.681936665037238	-0.491292213997265	-0.500854577635519	0.0231662165617355	17.6666666666667
Q9HBY8	SGK2	0.27238933274243	0.38717222944892	0.65956156219135	0.656000930942839	-0.496541105161768	-0.486697649795028	0.022642596080531	13.8888888888889
P24941	CDK2	0.290927656118316	0.301029995663981	0.591957651782297	0.585444644922353	-0.498671684056943	-0.498671684056943	0	4
P23443	p70S6K	0.226531422928007	0.319677226869513	0.54620864979752	0.583692412940117	-0.450667921662555	-0.470005772739459	0.0714419232121166	14.3333333333333
Q02156	PKC[epsilon]	0.230083131627042	0.311797774887099	0.54188090651414	0.559878396812196	-0.481836450823981	-0.493532305334731	0.0252943311461977	14.7777777777778
P50613	CDK7	0.224753966184577	0.322565554110216	0.547319520294793	0.555955204081924	-0.420317033378264	-0.482883243081666	0.117358848002649	5.55555555555556
O15111	IKK[alpha]	0.202702645317934	0.301029995663981	0.503732640981915	0.548981547844543	-0.419767596775219	-0.478238021775654	0.0877056375006516	3.66666666666667
Q00526	CDK3	0.231619000941131	0.301029995663981	0.532648996605112	0.537602002101044	-0.461203096656943	-0.463767715349389	0.00304126364924052	3.44444444444444
P11309	Pim1	0.216225359238931	0.354868891779568	0.571094251018499	0.536405597813	-0.491103814353726	-0.489250132240356	0.0147980518711404	45.5555555555556
P10398	ARAF	0.210340811061075	0.301029995663981	0.511370806725056	0.512861624522813	-0.444207075875986	-0.444207075875986	0	3
P15056	BRAF	0.194482660195733	0.301029995663981	0.495512655859715	0.512861624522813	-0.428047842889649	-0.444207075875986	0.0484776989590093	3.11111111111111
O14920	IKK[beta]	0.34464719739379	0.399629439937917	0.744276637331707	0.503762454833265	-0.516830269943692	-0.440121755859002	0.112757419805871	3.66666666666667
Q16566	CaMK4	0.306678771523385	0.344101112556451	0.650779884079836	0.499626285646626	-0.494556525719062	-0.463509849360011	0.0447680816868284	11
P17612	PKA[alpha]	0.16005607738997	0.365636671002685	0.525692748392656	0.495393229358046	-0.487769793813735	-0.485181363956986	0.00930524130380601	45.2222222222222
Q13164	ERK5	0.177429100528663	0.285193746454456	0.462622846983119	0.490125714995281	-0.417369644888172	-0.437440490733234	0.0448797756754773	3.8
P24723	PKC[eta]	0.170954453721446	0.28737388920016	0.458328342921606	0.462180904926726	-0.451822363460392	-0.448179809462307	0.0361958224929552	9.22222222222222
P04049	RAF1	0.133984978847295	0.301029995663981	0.435014974511276	0.457797217565972	-0.391695815689942	-0.42709354086445	0.0586187636244723	5.33333333333333
P28482	ERK2	0.146219971396208	0.281234684152075	0.427454655548283	0.457176355851572	-0.397731009047998	-0.396963837013289	0.024205648218818	4
Q9Y6S9	RSKL2	0.155247803450089	0.301029995663981	0.45627779911407	0.456864586607848	-0.392968719075019	-0.392968719075019	0	3
Q15418	RSK3	0.150025351238793	0.301029995663981	0.451055346902775	0.448550002027125	-0.436037209782516	-0.436037209782516	0	8
P49674	CK1[epsilon]	0.145693958198919	0.301029995663981	0.446723953862901	0.446723953862901	-0.394240581101578	-0.394240581101578	NA	3
Q04759	PKC[theta]	0.140415071097971	0.301029995663981	0.441445066761952	0.44189169836945	-0.455599475778249	-0.456923688837788	0.00870441634800367	16.1111111111111
Q05513	PKC[zeta]	0.12309674917366	0.283434163208953	0.406530912382613	0.427709393848582	-0.382513522867426	-0.385128167431668	0.0125603802950767	4.33333333333333
O94921	PFTAIRE1	0.200639668551123	0.221848749616356	0.42248841816748	0.423198104171087	-0.435877560754935	-0.435877560754935	0	3
P31751	Akt2/PKB[beta]	0.105499149331635	0.292232079436467	0.397731228768103	0.418505457709101	-0.445532022937366	-0.463769508910879	0.0408204339495432	22.8888888888889
Q13464	ROCK1	0.0945550286106074	0.269357497244931	0.363912525855539	0.410050398674292	-0.321011088255391	-0.343332609495018	0.0305650017519357	3.4
Q15139	PKD1	0.108875523983389	0.301029995663981	0.409905519647371	0.407268233606038	-0.390689027991722	-0.390689027991722	0	6
P49841	GSK3[beta]	0.102214154169497	0.301029995663981	0.403244149833478	0.402853512166305	-0.331543686861828	-0.331543686861828	0	3
P31749	Akt1/PKB[alpha]	0.0987525838981557	0.301029995663981	0.399782579562137	0.3963144503853	-0.449797321978762	-0.452563594329427	0.0291203856896853	25.2222222222222
P41743	PKC[iota]	0.131965039663839	0.301029995663981	0.43299503532782	0.395234115296113	-0.429953328511056	-0.417717871710085	0.0431759277171376	10.7777777777778
P17252	PKC[alpha]	0.0809943132470132	0.301029995663981	0.382024308910994	0.393081474051709	-0.438592290951136	-0.450887033307042	0.0214305841608457	21.7777777777778
Q86V86	Pim3	0.0837265064928642	0.311797774887099	0.395524281379963	0.385102783966865	-0.47014894067136	-0.467623355098052	0.01061548103124	41.1111111111111
P51817	PRKX	0.233133658745618	0.344101112556451	0.577234771302069	0.384049948343599	-0.480568659162655	-0.451962397863198	0.0619112216289463	27.7777777777778
Q96Q40	PFTAIRE2	0.221666065060034	0.265871564380277	0.487537629440311	0.381137671755852	-0.446203573214048	-0.401301351302804	0.0831427591397546	3.75
Q13976	PKG1	0.0738132327217905	0.311797774887099	0.385611007608889	0.356547323513813	-0.457931891485111	-0.453797756695942	0.0107858498838373	33.8888888888889
Q9P1W9	Pim2	0.0648249760290036	0.301029995663981	0.365854971692985	0.351639989019068	-0.445683488780774	-0.448914760649527	0.012916027566632	28.6666666666667
Q15131	CDK10	0.0465395796784407	0.289718389085749	0.33625796876419	0.341035157335565	-0.276895659520048	-0.280716007025189	0.0351242028446905	4.57142857142857
P68400	CK2[alpha]1	0.116909949908003	0.221848749616356	0.33875869952436	0.338187314462739	-0.342669623347216	-0.342669623347216	0	3
P05771	PKC[beta]	0.0787324562686211	0.221848749616356	0.300581205884977	0.301203748209569	-0.347741670469005	-0.347741670469005	0	5
O75582	MSK1	0.0601741569735271	0.221848749616356	0.282022906589883	0.280834505910787	-0.339312655259059	-0.339312655259059	0	6
Q15349	RSK1/p90RSK	0.0537920333472202	0.221848749616356	0.275640782963577	0.276380164484537	-0.329938415398175	-0.329938415398175	0	6
O75116	ROCK2	0.109072452499743	0.150514997831991	0.259587450331734	0.256066141519994	-0.289432577044606	-0.286635741390186	0.194241715925205	4.25
P51812	RSK2	0.0119421983536368	0.221848749616356	0.233790947969993	0.233289792737741	-0.226761334156431	-0.226761334156431	0	6
Q16512	PKN1/PRK1	0.0107796291769033	0.1259059864969	0.136685615673803	0.136685615673803	-0.126327906911296	-0.126327906911296	0.0793589592695646	3.5
Q9UQM7	CaMK2[alpha]	0.0016444449790198	0	0.0016444449790198	0.00174066157630127	-0.0142084567741561	-0.0142084567741561	0	3
O60285	NuaK1	0.00130510366066176	0	0.00130510366066176	0.00130484168834428	-0.00787551511164754	-0.00787551511164754	0	3
