Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q15759	p38[beta]	0.119008280013372	1.56134321818103	1.6803514981944	1.65329503756691	-3.38089971048363	-2.94830416352934	0.74927746645288	4.33333333333333
Q16512	PKN1/PRK1	0.0206793623287893	1.62016607765518	1.64084543998397	1.64084543998397	-3.00001168896409	-3.00001168896409	0.208369520233585	4.5
P27361	ERK1	0.0707468154205664	1.55543264528652	1.62617946070709	1.6285626825959	-3.55021962085284	-3.45432652238427	0.196081770579602	6.88888888888889
O76039	CDKL5	0.0672224843429956	1.55278126565047	1.62000374999347	1.6269408035081	-3.30351763843891	-3.06594069272572	0.325315630775749	3.8
P06493	CDC2/CDK1	0.0582845919253759	1.55543264528652	1.61371723721189	1.62547160561876	-3.31619227628513	-3.39651293530746	0.300034053546529	5.66666666666667
P45983	JNK1	0.0735651432794142	1.55543264528652	1.62899778856593	1.62444611640107	-3.74464034699292	-3.7535420863511	0.0267052180745163	10.8888888888889
P53779	JNK3	0.0719754249416501	1.55543264528652	1.62740807022817	1.62444611640107	-3.73573860763475	-3.7535420863511	0.0353276828664586	10.7777777777778
P05771	PKC[beta]	0.0738586798977682	1.55543264528652	1.62929132518429	1.62342304294349	-3.57127400419642	-3.57127400419642	0	6
Q13153	PAK1	0.0610914035267748	1.55543264528652	1.61652404881329	1.61986114673458	-3.42774746767335	-3.42774746767335	0	5
P24941	CDK2	0.0590787227321209	1.54013913778907	1.59921786052119	1.61323403236523	-3.46176370789843	-3.42257876658388	0.192447228388177	5.75
Q13164	ERK5	0.0159021550382919	1.55278126565047	1.56868342068876	1.60950647349583	-2.8086028541844	-2.75062831365454	0.163334365437162	5
P45984	JNK2	0.0616331851504347	1.55543264528652	1.61706583043695	1.60786606024573	-3.62311023512963	-3.65851377149141	0.0744628397511002	8.88888888888889
P11309	Pim1	0.0640071264430644	1.55543264528652	1.61943977172958	1.60540824677073	-4.04339584244138	-4.04193937695946	0.0329366874403707	50.1111111111111
Q13464	ROCK1	0.0239722185216343	1.55278126565047	1.57675348417211	1.60366114295064	-2.96240566602105	-2.82394540840666	0.189594516033451	4.4
O14920	IKK[beta]	0.0572782757664484	1.55543264528652	1.61271092105297	1.60345196201287	-3.2382580527734	-3.35371455214439	0.140390171540155	3.66666666666667
P31749	Akt1/PKB[alpha]	0.0614675827051687	1.55543264528652	1.61690022799169	1.59956563199048	-3.89213385916234	-3.87831496518992	0.0866620737703423	26.2222222222222
P53778	p38[gamma]	0.0392126425725598	1.54471991905579	1.58393256162835	1.59785230209268	-3.02630396564085	-3.12973360926628	0.206859287250861	3.25
O60285	NuaK1	0.00975582547027096	1.55278126565047	1.56253709112074	1.59335764464923	-2.30750784474527	-2.30750784474527	0	3
Q00537	PCTAIRE2	0.00384307152459491	1.55278126565047	1.55662433717507	1.589830360432	-1.89702874692163	-1.90565661572828	0.019292501152619	3.2
O75116	ROCK2	0.00607978561438827	1.55278126565047	1.55886105126486	1.5854611638032	-2.28072792919656	-2.00803981951974	0.838657990280285	4.8
P10398	ARAF	0.0267354837557029	1.55543264528652	1.58216812904222	1.58296032491128	-2.99877125621675	-2.99877125621675	0	4
P15056	BRAF	0.0333542161477609	1.55543264528652	1.58878686143428	1.58296032491128	-3.05085402845897	-2.99877125621675	0.0842375760868115	3.88888888888889
Q04759	PKC[theta]	0.0647524445256242	1.55543264528652	1.62018508981214	1.58296032491128	-3.82945922720661	-3.876984767945	0.0905848087122513	19.1111111111111
Q9Y6S9	RSKL2	0.0269983254266995	1.54471991905579	1.57171824448249	1.5730234411541	-2.77846888654628	-2.77846888654628	0	3
P28482	ERK2	0.02983624905003	1.55543264528652	1.58526889433655	1.56651819160702	-3.22295213568393	-3.11939892573222	0.16263322091187	6.55555555555556
O00141	SGK1	0.0101145061172974	1.55543264528652	1.56554715140382	1.56294740493901	-2.28792737238577	-2.28792737238577	0	3
P50613	CDK7	0.012992893281913	1.55543264528652	1.56842553856843	1.55852481598814	-3.03568202561208	-3.14177966111958	0.325773969790989	7.55555555555556
Q8NI60	ADCK3	0.00754995849464955	1.55543264528652	1.56298260378117	1.55720677406023	-2.91543326984567	-2.97273797202157	0.0827928291722529	7.11111111111111
P50750	CDK9	0.00410251396194504	1.55543264528652	1.55953515924846	1.55371142737041	-1.93617059971309	-1.6789619870533	0.385812918989683	3.66666666666667
P04049	RAF1	0.00712782495840251	1.55543264528652	1.56256047024492	1.5532764804318	-2.81017602940137	-2.84019921642497	0.210938829377558	7.22222222222222
